source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,0,array,1936,,3872,0,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,1,array,2004,,4008,1,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,2,array,2011,,4022,2,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,3,array,1890,,3780,3,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,4,array,2089,,4178,4,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,5,array,1945,,3890,5,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,6,array,1967,,3934,6,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,7,array,1949,,3898,7,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,8,array,1934,,3868,8,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,9,array,1983,,3966,9,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,10,array,1935,,3870,10,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,11,array,1961,,3922,11,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,12,array,1906,,3812,12,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,13,array,1930,,3860,13,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,14,array,1967,,3934,14,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,15,array,1982,,3964,15,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,16,array,1964,,3928,16,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,17,array,1875,,3750,17,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,18,array,1972,,3944,18,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,19,array,2005,,4010,19,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,20,array,1998,,3996,20,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,21,array,1961,,3922,21,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,22,array,1937,,3874,22,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,23,array,1964,,3928,23,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,24,array,1977,,3954,24,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,25,array,1950,,3900,25,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,26,array,1966,,3932,26,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,27,array,1978,,3956,27,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,28,array,1963,,3926,28,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,29,array,1949,,3898,29,0
00034-13-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,30,array,993,,1986,30,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,0,array,1984,,3968,0,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,1,array,1974,,3948,1,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,2,array,1966,,3932,2,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,3,array,1972,,3944,3,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,4,array,1969,,3938,4,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,5,array,1925,,3850,5,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,6,array,2048,,4096,6,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,7,array,2039,,4078,7,0
00123-14-58bacfb5-6cca-42d8-8592-fc71a47dfab7-00001-deletes.puffin,0,8,array,1982,,3964,8,0
