source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,0,array,3632,,7264,0,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,1,array,3709,,7418,1,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,2,array,3545,,7090,2,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,3,array,3609,,7218,3,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,4,array,3662,,7324,4,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,5,array,3623,,7246,5,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,6,array,3644,,7288,6,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,7,array,3599,,7198,7,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,8,array,3506,,7012,8,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,9,array,3482,,6964,9,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,10,array,3615,,7230,10,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,11,array,3622,,7244,11,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,12,array,3607,,7214,12,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,13,array,3579,,7158,13,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,14,array,3601,,7202,14,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,15,array,3674,,7348,15,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,16,array,3548,,7096,16,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,17,array,3567,,7134,17,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,18,array,3620,,7240,18,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,19,array,3745,,7490,19,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,20,array,3602,,7204,20,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,21,array,3486,,6972,21,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,22,array,3719,,7438,22,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,23,array,3690,,7380,23,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,24,array,3611,,7222,24,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,25,array,3498,,6996,25,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,26,array,3529,,7058,26,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,27,array,3638,,7276,27,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,28,array,3579,,7158,28,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,29,array,3650,,7300,29,0
00010-13-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,30,array,1798,,3596,30,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,0,array,3691,,7382,0,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,1,array,3739,,7478,1,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,2,array,3704,,7408,2,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,3,array,3608,,7216,3,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,4,array,3569,,7138,4,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,5,array,3526,,7052,5,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,6,array,3575,,7150,6,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,7,array,3539,,7078,7,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,8,array,3709,,7418,8,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,9,array,3569,,7138,9,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,10,array,3571,,7142,10,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,11,array,3575,,7150,11,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,12,array,3633,,7266,12,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,13,array,3639,,7278,13,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,14,array,3567,,7134,14,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,15,array,3590,,7180,15,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,16,array,3538,,7076,16,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,17,array,3580,,7160,17,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,18,array,3564,,7128,18,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,19,array,3662,,7324,19,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,20,array,3624,,7248,20,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,21,array,3602,,7204,21,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,22,array,3592,,7184,22,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,23,array,3624,,7248,23,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,24,array,3660,,7320,24,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,25,array,3646,,7292,25,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,26,array,3555,,7110,26,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,27,array,3659,,7318,27,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,28,array,3627,,7254,28,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,29,array,3604,,7208,29,0
00040-14-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,30,array,1897,,3794,30,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,0,array,3634,,7268,0,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,1,array,3620,,7240,1,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,2,array,3531,,7062,2,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,3,array,3663,,7326,3,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,4,array,3552,,7104,4,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,5,array,3549,,7098,5,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,6,array,3686,,7372,6,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,7,array,3668,,7336,7,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,8,array,3539,,7078,8,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,9,array,3594,,7188,9,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,10,array,3613,,7226,10,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,11,array,3676,,7352,11,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,12,array,3435,,6870,12,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,13,array,3587,,7174,13,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,14,array,3634,,7268,14,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,15,array,3593,,7186,15,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,16,array,3617,,7234,16,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,17,array,3559,,7118,17,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,18,array,3606,,7212,18,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,19,array,3555,,7110,19,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,20,array,3676,,7352,20,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,21,array,3642,,7284,21,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,22,array,3647,,7294,22,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,23,array,3627,,7254,23,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,24,array,3596,,7192,24,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,25,array,3683,,7366,25,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,26,array,3533,,7066,26,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,27,array,3643,,7286,27,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,28,array,3553,,7106,28,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,29,array,3579,,7158,29,0
00056-15-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,30,array,1840,,3680,30,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,0,array,3549,,7098,0,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,1,array,3657,,7314,1,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,2,array,3656,,7312,2,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,3,array,3588,,7176,3,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,4,array,3770,,7540,4,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,5,array,3578,,7156,5,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,6,array,3703,,7406,6,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,7,array,3562,,7124,7,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,8,array,3540,,7080,8,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,9,array,3497,,6994,9,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,10,array,3611,,7222,10,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,11,array,3602,,7204,11,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,12,array,3545,,7090,12,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,13,array,3592,,7184,13,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,14,array,3510,,7020,14,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,15,array,3605,,7210,15,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,16,array,3637,,7274,16,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,17,array,3466,,6932,17,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,18,array,3653,,7306,18,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,19,array,3673,,7346,19,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,20,array,3630,,7260,20,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,21,array,3588,,7176,21,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,22,array,3508,,7016,22,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,23,array,3631,,7262,23,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,24,array,3561,,7122,24,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,25,array,3578,,7156,25,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,26,array,3638,,7276,26,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,27,array,3613,,7226,27,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,28,array,3590,,7180,28,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,29,array,3618,,7236,29,0
00141-16-2fbb2517-2bb4-433f-ab68-8dd4f70f9c0d-00001-deletes.puffin,0,30,array,1844,,3688,30,0
