source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,0,array,358,,716,0,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,1,array,348,,696,1,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,2,array,343,,686,2,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,3,array,329,,658,3,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,4,array,358,,716,4,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,5,array,333,,666,5,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,6,array,298,,596,6,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,7,array,320,,640,7,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,8,array,334,,668,8,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,9,array,302,,604,9,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,10,array,334,,668,10,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,11,array,297,,594,11,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,12,array,338,,676,12,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,13,array,345,,690,13,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,14,array,320,,640,14,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,15,array,299,,598,15,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,16,array,341,,682,16,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,17,array,321,,642,17,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,18,array,330,,660,18,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,19,array,315,,630,19,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,20,array,330,,660,20,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,21,array,337,,674,21,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,22,array,321,,642,22,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,23,array,361,,722,23,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,24,array,329,,658,24,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,25,array,310,,620,25,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,26,array,340,,680,26,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,27,array,331,,662,27,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,28,array,320,,640,28,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,29,array,341,,682,29,0
00045-13-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,30,array,181,,362,30,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,0,array,310,,620,0,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,1,array,327,,654,1,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,2,array,333,,666,2,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,3,array,300,,600,3,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,4,array,356,,712,4,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,5,array,340,,680,5,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,6,array,312,,624,6,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,7,array,334,,668,7,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,8,array,284,,568,8,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,9,array,345,,690,9,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,10,array,299,,598,10,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,11,array,337,,674,11,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,12,array,324,,648,12,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,13,array,327,,654,13,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,14,array,349,,698,14,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,15,array,344,,688,15,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,16,array,318,,636,16,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,17,array,324,,648,17,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,18,array,328,,656,18,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,19,array,350,,700,19,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,20,array,325,,650,20,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,21,array,334,,668,21,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,22,array,341,,682,22,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,23,array,334,,668,23,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,24,array,337,,674,24,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,25,array,324,,648,25,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,26,array,301,,602,26,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,27,array,326,,652,27,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,28,array,364,,728,28,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,29,array,322,,644,29,0
00096-14-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,30,array,150,,300,30,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,0,array,311,,622,0,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,1,array,355,,710,1,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,2,array,316,,632,2,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,3,array,325,,650,3,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,4,array,333,,666,4,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,5,array,348,,696,5,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,6,array,332,,664,6,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,7,array,324,,648,7,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,8,array,302,,604,8,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,9,array,332,,664,9,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,10,array,330,,660,10,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,11,array,315,,630,11,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,12,array,315,,630,12,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,13,array,334,,668,13,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,14,array,317,,634,14,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,15,array,349,,698,15,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,16,array,329,,658,16,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,17,array,333,,666,17,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,18,array,351,,702,18,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,19,array,346,,692,19,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,20,array,299,,598,20,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,21,array,351,,702,21,0
00185-15-a648d9f1-1aa5-4d29-a879-efd779c754f5-00001-deletes.puffin,0,22,array,353,,706,22,0
