source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,0,bitmap,5249,,8192,0,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,1,bitmap,5245,,8192,1,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,2,bitmap,5105,,8192,2,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,3,bitmap,5331,,8192,3,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,4,bitmap,5198,,8192,4,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,5,bitmap,5190,,8192,5,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,6,bitmap,5334,,8192,6,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,7,bitmap,5229,,8192,7,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,8,bitmap,5244,,8192,8,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,9,bitmap,5196,,8192,9,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,10,bitmap,5314,,8192,10,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,11,bitmap,5293,,8192,11,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,12,bitmap,5137,,8192,12,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,13,bitmap,5220,,8192,13,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,14,bitmap,5271,,8192,14,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,15,bitmap,5198,,8192,15,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,16,bitmap,5291,,8192,16,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,17,bitmap,5225,,8192,17,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,18,bitmap,5254,,8192,18,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,19,bitmap,5248,,8192,19,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,20,bitmap,5225,,8192,20,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,21,bitmap,5270,,8192,21,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,22,bitmap,5302,,8192,22,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,23,bitmap,5255,,8192,23,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,24,bitmap,5196,,8192,24,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,25,bitmap,5246,,8192,25,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,26,bitmap,5179,,8192,26,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,27,bitmap,5238,,8192,27,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,28,bitmap,5225,,8192,28,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,29,bitmap,5247,,8192,29,0
00023-13-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,30,array,2664,,5328,30,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,0,bitmap,5187,,8192,0,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,1,bitmap,5313,,8192,1,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,2,bitmap,5311,,8192,2,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,3,bitmap,5246,,8192,3,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,4,bitmap,5409,,8192,4,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,5,bitmap,5218,,8192,5,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,6,bitmap,5368,,8192,6,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,7,bitmap,5171,,8192,7,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,8,bitmap,5312,,8192,8,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,9,bitmap,5200,,8192,9,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,10,bitmap,5304,,8192,10,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,11,bitmap,5251,,8192,11,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,12,bitmap,5188,,8192,12,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,13,bitmap,5193,,8192,13,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,14,bitmap,5180,,8192,14,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,15,bitmap,5299,,8192,15,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,16,bitmap,5247,,8192,16,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,17,bitmap,5093,,8192,17,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,18,bitmap,5276,,8192,18,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,19,bitmap,5357,,8192,19,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,20,bitmap,5310,,8192,20,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,21,bitmap,5208,,8192,21,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,22,bitmap,5176,,8192,22,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,23,bitmap,5294,,8192,23,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,24,bitmap,5192,,8192,24,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,25,bitmap,5210,,8192,25,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,26,bitmap,5280,,8192,26,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,27,bitmap,5272,,8192,27,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,28,bitmap,5274,,8192,28,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,29,bitmap,5243,,8192,29,0
00048-14-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,30,array,2678,,5356,30,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,0,bitmap,5302,,8192,0,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,1,bitmap,5332,,8192,1,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,2,bitmap,5111,,8192,2,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,3,bitmap,5281,,8192,3,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,4,bitmap,5349,,8192,4,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,5,bitmap,5231,,8192,5,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,6,bitmap,5357,,8192,6,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,7,bitmap,5217,,8192,7,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,8,bitmap,5173,,8192,8,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,9,bitmap,5120,,8192,9,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,10,bitmap,5264,,8192,10,0
00082-15-fc0c36f6-43be-48a1-91f7-d0958a9e7528-00001-deletes.puffin,0,11,bitmap,5253,,8192,11,0
