source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,0,bitmap,4642,,8192,0,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,1,bitmap,4689,,8192,1,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,2,bitmap,4493,,8192,2,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,3,bitmap,4616,,8192,3,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,4,bitmap,4664,,8192,4,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,5,bitmap,4572,,8192,5,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,6,bitmap,4650,,8192,6,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,7,bitmap,4588,,8192,7,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,8,bitmap,4470,,8192,8,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,9,bitmap,4461,,8192,9,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,10,bitmap,4598,,8192,10,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,11,bitmap,4626,,8192,11,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,12,bitmap,4568,,8192,12,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,13,bitmap,4566,,8192,13,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,14,bitmap,4606,,8192,14,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,15,bitmap,4662,,8192,15,0
00040-13-3408bee3-f746-48fb-bfaa-4d968d426d75-00001-deletes.puffin,0,16,bitmap,4524,,8192,16,0
