source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,0,array,340,,680,0,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,1,array,336,,672,1,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,2,array,348,,696,2,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,3,array,335,,670,3,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,4,array,325,,650,4,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,5,array,320,,640,5,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,6,array,323,,646,6,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,7,array,348,,696,7,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,8,array,300,,600,8,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,9,array,349,,698,9,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,10,array,321,,642,10,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,11,array,308,,616,11,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,12,array,308,,616,12,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,13,array,324,,648,13,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,14,array,327,,654,14,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,15,array,330,,660,15,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,16,array,327,,654,16,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,17,array,357,,714,17,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,18,array,333,,666,18,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,19,array,324,,648,19,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,20,array,331,,662,20,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,21,array,327,,654,21,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,22,array,311,,622,22,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,23,array,308,,616,23,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,24,array,332,,664,24,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,25,array,300,,600,25,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,26,array,321,,642,26,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,27,array,346,,692,27,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,28,array,334,,668,28,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,29,array,311,,622,29,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,30,array,334,,668,30,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,31,array,315,,630,31,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,32,array,313,,626,32,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,33,array,330,,660,33,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,34,array,350,,700,34,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,35,array,315,,630,35,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,36,array,340,,680,36,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,37,array,335,,670,37,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,38,array,337,,674,38,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,39,array,302,,604,39,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,40,array,296,,592,40,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,41,array,360,,720,41,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,42,array,304,,608,42,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,43,array,333,,666,43,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,44,array,329,,658,44,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,45,array,331,,662,45,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,46,array,341,,682,46,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,47,array,327,,654,47,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,48,array,337,,674,48,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,49,array,337,,674,49,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,50,array,300,,600,50,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,51,array,314,,628,51,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,52,array,340,,680,52,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,53,array,335,,670,53,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,54,array,334,,668,54,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,55,array,307,,614,55,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,56,array,309,,618,56,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,57,array,331,,662,57,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,58,array,300,,600,58,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,59,array,325,,650,59,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,60,array,328,,656,60,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,61,array,310,,620,61,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,62,array,339,,678,62,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,63,array,317,,634,63,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,64,array,328,,656,64,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,65,array,330,,660,65,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,66,array,339,,678,66,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,67,array,336,,672,67,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,68,array,329,,658,68,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,69,array,327,,654,69,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,70,array,354,,708,70,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,71,array,328,,656,71,0
00063-33-d55deb6e-feeb-4756-9468-1caf29dc59de-00001-deletes.puffin,0,72,array,326,,652,72,0
