source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,0,bitmap,7920,,8192,0,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,1,bitmap,7783,,8192,1,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,2,bitmap,7679,,8192,2,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,3,bitmap,7863,,8192,3,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,4,bitmap,7854,,8192,4,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,5,bitmap,7859,,8192,5,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,6,bitmap,7920,,8192,6,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,7,bitmap,7811,,8192,7,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,8,bitmap,7954,,8192,8,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,9,bitmap,7753,,8192,9,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,10,bitmap,7909,,8192,10,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,11,bitmap,7935,,8192,11,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,12,bitmap,7788,,8192,12,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,13,bitmap,7822,,8192,13,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,14,bitmap,7910,,8192,14,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,15,bitmap,7759,,8192,15,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,16,bitmap,7974,,8192,16,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,17,bitmap,7862,,8192,17,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,18,bitmap,7900,,8192,18,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,19,bitmap,7834,,8192,19,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,20,bitmap,7865,,8192,20,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,21,bitmap,7807,,8192,21,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,22,bitmap,7972,,8192,22,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,23,bitmap,7890,,8192,23,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,24,bitmap,7793,,8192,24,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,25,bitmap,7948,,8192,25,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,26,bitmap,7759,,8192,26,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,27,bitmap,7937,,8192,27,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,28,bitmap,7847,,8192,28,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,29,bitmap,7899,,8192,29,0
00062-13-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,30,array,4028,,8056,30,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,0,bitmap,7978,,8192,0,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,1,bitmap,8015,,8192,1,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,2,bitmap,7977,,8192,2,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,3,bitmap,7875,,8192,3,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,4,bitmap,7798,,8192,4,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,5,bitmap,7889,,8192,5,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,6,bitmap,7856,,8192,6,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,7,bitmap,7802,,8192,7,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,8,bitmap,7873,,8192,8,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,9,bitmap,7824,,8192,9,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,10,bitmap,7792,,8192,10,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,11,bitmap,7769,,8192,11,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,12,bitmap,7947,,8192,12,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,13,bitmap,7871,,8192,13,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,14,bitmap,7919,,8192,14,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,15,bitmap,7817,,8192,15,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,16,bitmap,7821,,8192,16,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,17,bitmap,7810,,8192,17,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,18,bitmap,7769,,8192,18,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,19,bitmap,7868,,8192,19,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,20,bitmap,7813,,8192,20,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,21,bitmap,7732,,8192,21,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,22,bitmap,7872,,8192,22,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,23,bitmap,7821,,8192,23,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,24,bitmap,7880,,8192,24,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,25,bitmap,7916,,8192,25,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,26,bitmap,7906,,8192,26,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,27,bitmap,7999,,8192,27,0
00162-14-69947219-5eff-4b3c-a6ff-fb0d1d2fdf6c-00001-deletes.puffin,0,28,bitmap,7983,,8192,28,0
